# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
chromosome	cds	618509	619333	+	LFFONA_00769	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00044A7923
chromosome	cds	619385	620956	-	LFFONA_00770	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FMB1
chromosome	cds	621331	622665	+	LFFONA_00771	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VMR9
chromosome	cds	622681	623451	+	LFFONA_00772	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZS18
chromosome	cds	623481	624371	+	LFFONA_00773	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D9BB
chromosome	cds	624468	625613	+	LFFONA_00774	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QEG2
chromosome	ncRNA	625646	626022	+	LFFONA_00775	319.5	3.8e-41	-	-	-	RFAM:RF00010
chromosome	cds	627112	628050	+	LFFONA_00776	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FMA9
chromosome	cds	628149	629138	+	LFFONA_00777	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGF6
chromosome	cds	629160	630491	+	LFFONA_00778	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7UJ20
chromosome	cds	630517	631725	+	LFFONA_00779	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P59244
chromosome	cds	631759	634053	+	LFFONA_00780	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8W462
chromosome	cds	634067	634456	+	LFFONA_00781	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGL2
chromosome	cds	634528	635892	+	LFFONA_00782	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K5Q680
chromosome	cds	636170	637501	+	LFFONA_00783	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6IN47
chromosome	cds	637529	638839	+	LFFONA_00784	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MB40
chromosome	cds	638973	639137	-	LFFONA_00785	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3STG2
chromosome	cds	639160	639861	-	LFFONA_00786	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A234VH08
chromosome	cds	639966	640862	+	LFFONA_00787	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QEE9
chromosome	cds	640896	641264	-	LFFONA_00788	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QEE8
chromosome	cds	641547	642533	-	LFFONA_00789	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8W7L2
chromosome	cds	642603	643085	-	LFFONA_00790	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y5BQM0
chromosome	cds	643182	643481	-	LFFONA_00791	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066ST41
chromosome	cds	643471	643875	-	LFFONA_00792	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A377JZM1
chromosome	cds	643878	644183	-	LFFONA_00793	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64581
chromosome	cds	644221	644589	-	LFFONA_00794	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8W7L6
chromosome	cds	644736	645119	-	LFFONA_00795	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QEE1
chromosome	cds	645123	645785	-	LFFONA_00796	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AA63
chromosome	sorf	645807	645884	-	LFFONA_00797	52.0	3.8e-13	1.0	0.926	0.920	UniRef:UniRef90_P0DSG5
chromosome	cds	646130	646906	-	LFFONA_00798	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QED9
chromosome	cds	647036	648334	-	LFFONA_00799	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QED8
chromosome	cds	648817	650229	+	LFFONA_00800	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8G3
chromosome	cds	650244	651731	+	LFFONA_00801	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066STH2
chromosome	cds	651814	652365	+	LFFONA_00802	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QED5
chromosome	cds	652369	653613	-	LFFONA_00803	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3L3K5H8
chromosome	cds	653938	654903	-	LFFONA_00804	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D959
chromosome	cds	655186	656172	-	LFFONA_00805	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D958
chromosome	cds	656251	656943	-	LFFONA_00806	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R1BGQ7
chromosome	cds	657020	657523	-	LFFONA_00807	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QED0
chromosome	cds	657608	658744	+	LFFONA_00808	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A2D247
chromosome	cds	659015	659431	+	LFFONA_00809	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A485JCC7
chromosome	cds	659476	661494	-	LFFONA_00810	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A3BD21
chromosome	cds	661720	664071	-	LFFONA_00811	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A3A821
chromosome	cds	664088	665158	-	LFFONA_00812	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI002404BB74
chromosome	cds	665292	666725	-	LFFONA_00813	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3STU2
chromosome	cds	666788	667237	-	LFFONA_00814	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC73
chromosome	cds	667234	670326	-	LFFONA_00815	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007514AE6
chromosome	cds	670510	671493	-	LFFONA_00816	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002551846
chromosome	cds	671712	672044	+	LFFONA_00817	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3STV7
chromosome	cds	672086	673375	-	LFFONA_00818	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4T8QQJ3
chromosome	cds	673883	675403	+	LFFONA_00819	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2G9AC05
chromosome	cds	675508	676131	-	LFFONA_00820	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A414VG22
chromosome	cds	676419	677183	+	LFFONA_00821	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T3L8V6
chromosome	tRNA	677237	677312	-	LFFONA_00822	85.1	-	-	-	-	-
chromosome	cds	677437	677943	+	LFFONA_00823	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9H1
chromosome	cds	678021	679862	-	LFFONA_00824	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061KMF2
chromosome	cds	680057	681802	-	LFFONA_00825	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000669A49D
chromosome	cds	681913	682128	-	LFFONA_00826	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8APV6
chromosome	cds	682366	683379	+	LFFONA_00827	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P05852
chromosome	cds	683422	684885	-	LFFONA_00828	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FMK6
chromosome	cds	684933	685538	-	LFFONA_00829	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC35
chromosome	cds	685535	686446	-	LFFONA_00830	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K4DF05
chromosome	cds	686653	687585	+	LFFONA_00831	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00033E8D65
chromosome	cds	687598	688215	-	LFFONA_00832	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZRU0
chromosome	cds	688320	688688	+	LFFONA_00833	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC16
chromosome	cds	688779	689600	+	LFFONA_00834	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZRT8
chromosome	cds	689680	690918	-	LFFONA_00835	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8CXX6
chromosome	cds	690982	691602	-	LFFONA_00836	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADT8
chromosome	cds	691945	693150	-	LFFONA_00837	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y5BY44
chromosome	cds	693217	693615	+	LFFONA_00838	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001E323F6
chromosome	cds	693685	694986	+	LFFONA_00839	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2G9BX94
chromosome	cds	695009	697849	+	LFFONA_00840	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2G9BX32
chromosome	cds	697897	699330	+	LFFONA_00841	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MAC8
chromosome	ncRNA	699375	699524	+	LFFONA_00842	142.2	3.7e-23	-	-	-	RFAM:RF00113
chromosome	sorf	699450	699509	-	LFFONA_00843	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A024LAN1
chromosome	cds	699749	701410	-	LFFONA_00844	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003406D28
chromosome	cds	701437	702066	-	LFFONA_00845	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2G9ABE3
chromosome	cds	702336	702536	+	LFFONA_00846	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7UIV7
chromosome	cds	702571	702870	-	LFFONA_00847	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A426P9G6
chromosome	ncRNA-region	702992	703140	+	-	120.8	3.0e-20	-	-	-	RFAM:RF00050
chromosome	cds	703244	703897	+	LFFONA_00848	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7UIV5
chromosome	cds	703951	705000	-	LFFONA_00849	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6H9H4
chromosome	cds	704997	705737	-	LFFONA_00850	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001118DEBE
chromosome	cds	705753	708275	-	LFFONA_00851	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D8EE
chromosome	cds	708362	708925	-	LFFONA_00852	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8W4B3
chromosome	cds	709715	710488	-	LFFONA_00853	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8H3
chromosome	cds	710604	711419	+	LFFONA_00854	556.0	2.1e-200	1.0	1.0	0.978	UniRef:UniRef90_P24197
chromosome	cds	711465	712136	-	LFFONA_00855	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A1AFW3
chromosome	cds	712151	712819	-	LFFONA_00856	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A4L7
chromosome	cds	712837	714633	-	LFFONA_00857	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A1FE2C
chromosome	cds	715118	716278	-	LFFONA_00858	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADT5
chromosome	cds	716284	716955	-	LFFONA_00859	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADT2
chromosome	cds	717103	718584	-	LFFONA_00860	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QE61
chromosome	cds	718789	719418	+	LFFONA_00861	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q93K97
chromosome	cds	719419	719841	+	LFFONA_00862	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADU7
chromosome	cds	719866	720693	+	LFFONA_00863	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D804
chromosome	cds	720693	721274	+	LFFONA_00864	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8Z7
chromosome	cds	721303	723195	+	LFFONA_00865	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QE56
chromosome	cds	723259	725400	-	LFFONA_00866	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061KI80
chromosome	cds	725774	726583	+	LFFONA_00867	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A067HMI5
chromosome	cds	726580	727563	+	LFFONA_00868	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D803
chromosome	cds	727560	728609	+	LFFONA_00869	614.0	1.6e-220	0.968	0.923	0.973	UniRef:UniRef90_A0A370V4Q6
chromosome	cds	728620	729567	+	LFFONA_00870	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B42B7B0
chromosome	cds	729564	730451	+	LFFONA_00871	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8W4D1
chromosome	cds	730496	730810	-	LFFONA_00872	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QE49
chromosome	cds	730841	731422	-	LFFONA_00873	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEY5
chromosome	cds	731672	732151	+	LFFONA_00874	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001E1822D
chromosome	cds	732154	732864	+	LFFONA_00875	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001C179F38
chromosome	cds	732871	733203	+	LFFONA_00876	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2G9AA52
chromosome	cds	733249	734598	-	LFFONA_00877	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A414VFX7
chromosome	cds	734595	735254	-	LFFONA_00878	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QE43
chromosome	cds	735406	735798	+	LFFONA_00879	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADU5
chromosome	cds	735851	736333	+	LFFONA_00880	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8W7U0
chromosome	cds	736442	738049	+	LFFONA_00881	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7I0L6C6
chromosome	cds	738187	740445	+	LFFONA_00882	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0P7QZ70
chromosome	cds	740680	741417	+	LFFONA_00883	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SUH7
chromosome	cds	741492	742904	+	LFFONA_00884	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SUI2
chromosome	cds	742975	744279	-	LFFONA_00885	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8W7U4
chromosome	cds	744290	744772	-	LFFONA_00886	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8W4E5
chromosome	cds	744814	745797	-	LFFONA_00887	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A136SA77
chromosome	cds	745870	746880	-	LFFONA_00888	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J2A4R8
chromosome	cds	746891	747907	-	LFFONA_00889	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A400NS67
chromosome	cds	747904	749376	-	LFFONA_00890	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6H8D0
chromosome	cds	749699	750448	-	LFFONA_00891	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061KHM0
chromosome	cds	750700	752484	+	LFFONA_00892	1199.0	0.0	1.0	0.824	0.966	UniRef:UniRef90_UPI000CFBDC77
chromosome	cds	752527	752919	+	LFFONA_00893	234.0	2.2e-77	0.969	0.813	0.976	UniRef:UniRef90_A0A376WU59
chromosome	cds	752961	753218	-	LFFONA_00894	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2G9A0P1
chromosome	cds	753269	754195	-	LFFONA_00895	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAN5GVS8
chromosome	cds	754395	755222	-	LFFONA_00896	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAN5GSM8
chromosome	ncRNA	755261	755324	-	LFFONA_00897	99.0	3.9e-17	-	-	-	RFAM:RF02753
chromosome	cds	755327	756490	-	LFFONA_00898	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q46856
chromosome	cds	756627	757583	+	LFFONA_00899	615.0	2.2e-221	1.0	0.848	0.994	UniRef:UniRef90_Q46855
chromosome	cds	757580	758281	-	LFFONA_00900	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H9CBX2
chromosome	cds	758421	759608	-	LFFONA_00901	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066T1W5
chromosome	cds	759860	760594	+	LFFONA_00902	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABU7
chromosome	cds	760601	761026	+	LFFONA_00903	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D7A9
chromosome	cds	761065	761949	-	LFFONA_00904	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QE19
chromosome	cds	762140	762634	+	LFFONA_00905	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67244
chromosome	cds	762674	763714	-	LFFONA_00906	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FME2
chromosome	cds	763871	764758	+	LFFONA_00907	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Q4IB08
chromosome	cds	764877	765164	+	LFFONA_00908	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64574
chromosome	cds	765353	766471	+	LFFONA_00909	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69741
chromosome	cds	766474	767460	+	LFFONA_00910	674.0	3.2e-245	1.040	1.0	0.938	UniRef:UniRef90_P0AAJ8
chromosome	cds	767450	768628	+	LFFONA_00911	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QE12
chromosome	cds	768625	770328	+	LFFONA_00912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H2VDF5
chromosome	cds	770328	770822	+	LFFONA_00913	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QE10
chromosome	cds	770815	771303	+	LFFONA_00914	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAN1
chromosome	cds	771296	771637	+	LFFONA_00915	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8FDM1
chromosome	cds	771650	771898	+	LFFONA_00916	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAM7
chromosome	ncRNA	771923	771999	-	LFFONA_00917	85.7	6.1e-13	-	-	-	RFAM:RF02564
chromosome	cds	772040	772906	-	LFFONA_00918	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1X9VBK7
chromosome	cds	773111	774970	+	LFFONA_00919	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T7QD48
chromosome	cds	775262	776761	+	LFFONA_00920	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A1ACK5
chromosome	cds	776810	777502	-	LFFONA_00921	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8W2L1
chromosome	cds	777692	778390	+	LFFONA_00922	461.0	1.2e-163	1.0	0.899	0.970	UniRef:UniRef90_Q46843
chromosome	cds	778410	779180	+	LFFONA_00923	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y5BSP2
chromosome	cds	779226	780575	+	LFFONA_00924	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D7A7
chromosome	cds	780575	781411	+	LFFONA_00925	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00005EF934
chromosome	cds	781411	781971	+	LFFONA_00926	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D7A6
chromosome	cds	782002	783072	+	LFFONA_00927	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V2SYJ4
chromosome	cds	783069	784148	+	LFFONA_00928	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D7A4
chromosome	cds	784183	785355	-	LFFONA_00929	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MA43
chromosome	cds	785355	785603	-	LFFONA_00930	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8W4I2
chromosome	cds	785635	786549	-	LFFONA_00931	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D7A1
chromosome	cds	786546	788237	-	LFFONA_00932	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E2L286
chromosome	cds	788641	789783	+	LFFONA_00933	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_F4T2Y7
chromosome	cds	789790	790554	-	LFFONA_00934	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VN93
chromosome	cds	790805	792304	+	LFFONA_00935	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001DBD65E
chromosome	cds	792304	793356	+	LFFONA_00936	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1X9VCA0
chromosome	cds	793367	794590	+	LFFONA_00937	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004A0DA12
chromosome	cds	794595	794999	+	LFFONA_00938	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEQ1
chromosome	cds	795021	797192	+	LFFONA_00939	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00033FB774
chromosome	cds	797548	799230	+	LFFONA_00940	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q46839
chromosome	cds	799714	804276	+	LFFONA_00941	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00033D6BDD
chromosome	cds	804406	805215	+	LFFONA_00942	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00033FCD4B
chromosome	cds	805281	805691	+	LFFONA_00943	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8WEM7
chromosome	cds	805838	806668	+	LFFONA_00944	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6N2ZW03
chromosome	cds	806698	808758	+	LFFONA_00945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RFP7
chromosome	cds	808758	810251	+	LFFONA_00946	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A836NBK9
chromosome	cds	810251	811474	+	LFFONA_00947	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000335ED75
chromosome	cds	811491	811946	+	LFFONA_00948	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1X0PFU2
chromosome	cds	811950	812513	+	LFFONA_00949	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A836NBA1
chromosome	cds	812510	812881	+	LFFONA_00950	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A414VFR4
chromosome	cds	812878	813483	+	LFFONA_00951	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8S7EJX2
chromosome	cds	813480	814457	+	LFFONA_00952	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A836NAE2
chromosome	cds	814454	815632	+	LFFONA_00953	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003917B20
chromosome	cds	815634	816170	+	LFFONA_00954	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A271U4J1
chromosome	ncRNA-region	817157	817195	+	-	58.6	3.4e-12	-	-	-	RFAM:RF01707
chromosome	cds	817224	818000	+	LFFONA_00955	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2U2V830
chromosome	cds	817997	818662	+	LFFONA_00956	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A271U3C1
chromosome	cds	819074	819322	-	LFFONA_00957	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1JL05
chromosome	cds	819495	819767	-	LFFONA_00958	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1JHW8
chromosome	cds	820000	821034	+	LFFONA_00959	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A182BC07
chromosome	cds	821047	822660	+	LFFONA_00960	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A182BC06
chromosome	cds	822705	825836	+	LFFONA_00961	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A182BC04
chromosome	cds	825963	827000	+	LFFONA_00962	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A182BC05
chromosome	cds	827265	827513	-	LFFONA_00963	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1JL05
chromosome	cds	827686	827958	-	LFFONA_00964	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1JHW8
chromosome	cds	828451	828564	+	LFFONA_00965	77.4	2.5e-18	1.0	1.0	0.973	UniRef:UniRef90_A0A376MI28
chromosome	cds	828701	829891	-	LFFONA_00966	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A837B2C5
chromosome	cds	829926	831953	-	LFFONA_00967	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A836Z9S9
chromosome	cds	831950	832690	-	LFFONA_00968	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A836ZB91
chromosome	cds	832700	834376	-	LFFONA_00969	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A229D5Z9
chromosome	cds	834400	835548	-	LFFONA_00970	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P62586
chromosome	cds	835620	836603	-	LFFONA_00971	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A836N755
chromosome	cds	837400	837690	+	LFFONA_00972	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q707E7
chromosome	cds	838465	839220	-	LFFONA_00973	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C8CGJ6
chromosome	cds	839217	840716	-	LFFONA_00974	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A836N7J6
chromosome	cds	840805	841353	-	LFFONA_00975	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A836N5X4
chromosome	cds	841346	841741	-	LFFONA_00976	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAN5G7E6
chromosome	cds	841810	842655	-	LFFONA_00977	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAN5G9U2
chromosome	cds	842954	843442	-	LFFONA_00978	304.0	1.9e-104	1.0	0.994	0.938	UniRef:UniRef90_A0A366YP63
chromosome	cds	843439	843816	-	LFFONA_00979	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A836N5X5
chromosome	cds	843906	844274	-	LFFONA_00980	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000336B3FD
chromosome	cds	844324	844968	-	LFFONA_00981	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAF0SNP0
chromosome	cds	844987	845208	-	LFFONA_00982	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_F2VI93
chromosome	cds	845271	845747	-	LFFONA_00983	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066R1W4
chromosome	cds	845763	846248	-	LFFONA_00984	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6KD14
chromosome	cds	846303	847121	-	LFFONA_00985	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A836N720
chromosome	cds	847222	847455	-	LFFONA_00986	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8FDS2
chromosome	cds	847534	847989	-	LFFONA_00987	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00033D4EDD
